 -0.101065 -0.248145 -0.367808 -0.451540 -0.494467 -0.957792 
 -0.248145 -0.367808 -0.451540 -0.494467 -0.494938 -0.975445 
 -0.367808 -0.451540 -0.494467 -0.494938 -0.454121 -0.988387 
 -0.451540 -0.494467 -0.494938 -0.454121 -0.375662 -0.996554 
 -0.494467 -0.494938 -0.454121 -0.375662 -0.265475 -0.999909 
 -0.494938 -0.454121 -0.375662 -0.265475 -0.131606 -0.998433 
 -0.454121 -0.375662 -0.265475 -0.131606 0.015847 -0.992135 
 -0.375662 -0.265475 -0.131606 0.015847 0.164886 -0.981045 
 -0.265475 -0.131606 0.015847 0.164886 0.301933 -0.965216 
 -0.131606 0.015847 0.164886 0.301933 0.412474 -0.944726 
 0.015847 0.164886 0.301933 0.412474 0.482162 -0.919672 
 0.164886 0.301933 0.412474 0.482162 0.498506 -0.890176 
 0.301933 0.412474 0.482162 0.498506 0.453133 -0.856381 
 0.412474 0.482162 0.498506 0.453133 0.344473 -0.818449 
 0.482162 0.498506 0.453133 0.344473 0.180445 -0.776564 
 0.498506 0.453133 0.344473 0.180445 -0.019624 -0.730928 
 0.453133 0.344473 0.180445 -0.019624 -0.224884 -0.681762 
 0.344473 0.180445 -0.019624 -0.224884 -0.395833 -0.629303 
 0.180445 -0.019624 -0.224884 -0.395833 -0.491045 -0.573804 
 -0.019624 -0.224884 -0.395833 -0.491045 -0.477715 -0.515534 
 -0.224884 -0.395833 -0.491045 -0.477715 -0.344338 -0.454774 
 -0.395833 -0.491045 -0.477715 -0.344338 -0.111744 -0.391817 
 -0.491045 -0.477715 -0.344338 -0.111744 0.163060 -0.326967 
 -0.477715 -0.344338 -0.111744 0.163060 0.395817 -0.260539 
 -0.344338 -0.111744 0.163060 0.395817 0.499322 -0.192852 
 -0.111744 0.163060 0.395817 0.499322 0.418972 -0.124233 
 0.163060 0.395817 0.499322 0.418972 0.166741 -0.055014 
 0.395817 0.499322 0.418972 0.166741 -0.165602 0.014470 
 0.499322 0.418972 0.166741 -0.165602 -0.430954 0.083884 
 0.418972 0.166741 -0.165602 -0.430954 -0.490696 0.152894 
 0.166741 -0.165602 -0.430954 -0.490696 -0.294355 0.221164 
 -0.165602 -0.430954 -0.490696 -0.294355 0.070385 0.288367 
 -0.430954 -0.490696 -0.294355 0.070385 0.401966 0.354177 
 -0.490696 -0.294355 0.070385 0.401966 0.492197 0.418276 
 -0.294355 0.070385 0.401966 0.492197 0.265487 0.480355 
 0.070385 0.401966 0.492197 0.265487 -0.144779 0.540113 
 0.401966 0.492197 0.265487 -0.144779 -0.459513 0.597263 
 0.492197 0.265487 -0.144779 -0.459513 -0.442612 0.651528 
 0.265487 -0.144779 -0.459513 -0.442612 -0.090494 0.702646 
 -0.144779 -0.459513 -0.442612 -0.090494 0.336279 0.750370 
 -0.459513 -0.442612 -0.090494 0.336279 0.497512 0.794470 
 -0.442612 -0.090494 0.336279 0.497512 0.251113 0.834733 
 -0.090494 0.336279 0.497512 0.251113 -0.207990 0.870964 
 0.336279 0.497512 0.251113 -0.207990 -0.492122 0.902988 
 0.497512 0.251113 -0.207990 -0.492122 -0.350666 0.930650 
 0.251113 -0.207990 -0.492122 -0.350666 0.099166 0.953817 
 -0.207990 -0.492122 -0.350666 0.099166 0.462411 0.972378 
 -0.492122 -0.350666 0.099166 0.462411 0.414631 0.986242 
 -0.350666 0.099166 0.462411 0.414631 -0.003054 0.995342 
 0.099166 0.462411 0.414631 -0.003054 -0.417732 0.999634 
 0.462411 0.414631 -0.003054 -0.417732 -0.460852 0.999099 
 0.414631 -0.003054 -0.417732 -0.460852 -0.097687 0.993737 
 -0.003054 -0.417732 -0.460852 -0.097687 0.349205 0.983576 
 -0.417732 -0.460852 -0.097687 0.349205 0.493244 0.968664 
 -0.460852 -0.097687 0.349205 0.493244 0.218920 0.949073 
 -0.097687 0.349205 0.493244 0.218920 -0.234922 0.924898 
 0.349205 0.493244 0.218920 -0.234922 -0.494268 0.896256 
 0.493244 0.218920 -0.234922 -0.494268 -0.360709 0.863285 
 0.218920 -0.234922 -0.494268 -0.360709 0.047780 0.826145 
 -0.234922 -0.494268 -0.360709 0.047780 0.415531 0.785013 
 -0.494268 -0.360709 0.047780 0.415531 0.480791 0.740091 
 -0.360709 0.047780 0.415531 0.480791 0.214508 0.691593 
 0.047780 0.415531 0.480791 0.214508 -0.188387 0.639755 
 0.415531 0.480791 0.214508 -0.188387 -0.465200 0.584827 
 0.480791 0.214508 -0.188387 -0.465200 -0.458052 0.527075 
 0.214508 -0.188387 -0.465200 -0.458052 -0.191254 0.466776 
 -0.188387 -0.465200 -0.458052 -0.191254 0.171695 0.404223 
 -0.465200 -0.458052 -0.191254 0.171695 0.438678 0.339718 
 -0.458052 -0.191254 0.171695 0.438678 0.490456 0.273571 
 -0.191254 0.171695 0.438678 0.490456 0.323196 0.206104 
 0.171695 0.438678 0.490456 0.323196 0.027332 0.137640 
 0.438678 0.490456 0.323196 0.027332 -0.269528 0.068512 
 0.490456 0.323196 0.027332 -0.269528 -0.460225 -0.000946 
 0.323196 0.027332 -0.269528 -0.460225 -0.492412 -0.070401 
 0.027332 -0.269528 -0.460225 -0.492412 -0.373647 -0.139515 
 -0.269528 -0.460225 -0.492412 -0.373647 -0.154821 -0.207956 
 -0.460225 -0.492412 -0.373647 -0.154821 0.095238 -0.275392 
 -0.492412 -0.373647 -0.154821 0.095238 0.312855 -0.341497 
 -0.373647 -0.154821 0.095238 0.312855 0.454128 -0.405954 
 -0.154821 0.095238 0.312855 0.454128 0.499971 -0.468449 
 0.095238 0.312855 0.454128 0.499971 0.453676 -0.528682 
 0.312855 0.454128 0.499971 0.453676 0.334358 -0.586362 
 0.454128 0.499971 0.453676 0.334358 0.169300 -0.641209 
 0.499971 0.453676 0.334358 0.169300 -0.012706 -0.692959 
 0.453676 0.334358 0.169300 -0.012706 -0.186079 -0.741362 
 0.334358 0.169300 -0.012706 -0.186079 -0.331074 -0.786185 
 0.169300 -0.012706 -0.186079 -0.331074 -0.434674 -0.827210 
 -0.012706 -0.186079 -0.331074 -0.434674 -0.490291 -0.864239 
 -0.186079 -0.331074 -0.434674 -0.490291 -0.496811 -0.897094 
 -0.331074 -0.434674 -0.490291 -0.496811 -0.457391 -0.925617 
 -0.434674 -0.490291 -0.496811 -0.457391 -0.378301 -0.949668 
 -0.490291 -0.496811 -0.457391 -0.378301 -0.267938 -0.969132 
 -0.496811 -0.457391 -0.378301 -0.267938 -0.136083 -0.983916 
 -0.457391 -0.378301 -0.267938 -0.136083 0.006640 -0.993947 
 -0.378301 -0.267938 -0.136083 0.006640 0.149146 -0.999177 
 -0.267938 -0.136083 0.006640 0.149146 0.280212 -0.999581 
 -0.136083 0.006640 0.149146 0.280212 0.388828 -0.995157 
 0.006640 0.149146 0.280212 0.388828 0.464674 -0.985927 
 0.149146 0.280212 0.388828 0.464674 0.498805 -0.971934 
 0.280212 0.388828 0.464674 0.498805 0.484610 -0.953247 
 0.388828 0.464674 0.498805 0.484610 0.419035 -0.929956 
 0.464674 0.498805 0.484610 0.419035 0.303992 -0.902173 
 0.498805 0.484610 0.419035 0.303992 0.147745 -0.870032 
 0.484610 0.419035 0.303992 0.147745 -0.034117 -0.833689 
 0.419035 0.303992 0.147745 -0.034117 -0.218626 -0.793319 
 0.303992 0.147745 -0.034117 -0.218626 -0.376960 -0.749118 
 0.147745 -0.034117 -0.218626 -0.376960 -0.478114 -0.701298 
 -0.034117 -0.218626 -0.376960 -0.478114 -0.494950 -0.650091 
 -0.218626 -0.376960 -0.478114 -0.494950 -0.412155 -0.595744 
 -0.376960 -0.478114 -0.494950 -0.412155 -0.234524 -0.538519 
 -0.478114 -0.494950 -0.412155 -0.234524 0.007256 -0.478693 
 -0.494950 -0.412155 -0.234524 0.007256 0.256999 -0.416556 
 -0.412155 -0.234524 0.007256 0.256999 0.442920 -0.352406 
 -0.234524 0.007256 0.256999 0.442920 0.497997 -0.286554 
 0.007256 0.256999 0.442920 0.497997 0.387073 -0.219318 
 0.256999 0.442920 0.497997 0.387073 0.131147 -0.151023 
 0.442920 0.497997 0.387073 0.131147 -0.184865 -0.081998 
 0.497997 0.387073 0.131147 -0.184865 -0.432950 -0.012577 
 0.387073 0.131147 -0.184865 -0.432950 -0.492933 0.056904 
 0.131147 -0.184865 -0.432950 -0.492933 -0.316951 0.126111 
 -0.184865 -0.432950 -0.492933 -0.316951 0.026282 0.194709 
 -0.432950 -0.492933 -0.316951 0.026282 0.363717 0.262366 
 -0.492933 -0.316951 0.026282 0.363717 0.499805 0.328756 
 -0.316951 0.026282 0.363717 0.499805 0.336093 0.393558 
 0.026282 0.363717 0.499805 0.336093 -0.044535 0.456459 
 0.363717 0.499805 0.336093 -0.044535 -0.402384 0.517155 
 0.499805 0.336093 -0.044535 -0.402384 -0.486910 0.575354 
 0.336093 -0.044535 -0.402384 -0.486910 -0.221525 0.630773 
 -0.044535 -0.402384 -0.486910 -0.221525 0.212935 0.683146 
 -0.402384 -0.486910 -0.221525 0.212935 0.488298 0.732219 
 -0.486910 -0.221525 0.212935 0.488298 0.378800 0.777755 
 -0.221525 0.212935 0.488298 0.378800 -0.040328 0.819535 
 0.212935 0.488298 0.378800 -0.040328 -0.429183 0.857357 
 0.488298 0.378800 -0.040328 -0.429183 -0.456124 0.891037 
 0.378800 -0.040328 -0.429183 -0.456124 -0.089559 0.920414 
 -0.040328 -0.429183 -0.456124 -0.089559 0.356872 0.945345 
 -0.429183 -0.456124 -0.089559 0.356872 0.489674 0.965710 
 -0.456124 -0.089559 0.356872 0.489674 0.187629 0.981410 
 -0.089559 0.356872 0.489674 0.187629 -0.281976 0.992370 
 0.356872 0.489674 0.187629 -0.281976 -0.499965 0.998537 
 0.489674 0.187629 -0.281976 -0.499965 -0.272985 0.999881 
 0.187629 -0.281976 -0.499965 -0.272985 0.194781 0.996396 
 -0.281976 -0.499965 -0.272985 0.194781 0.490201 0.988097 
 -0.499965 -0.272985 0.194781 0.490201 0.359980 0.975027 
 -0.272985 0.194781 0.490201 0.359980 -0.076218 0.957247 
 0.194781 0.490201 0.359980 -0.076218 -0.445533 0.934843 
 0.490201 0.359980 -0.076218 -0.445533 -0.447151 0.907924 
 0.359980 -0.076218 -0.445533 -0.447151 -0.091923 0.876619 
 -0.076218 -0.445533 -0.447151 -0.091923 0.330681 0.841081 
 -0.445533 -0.447151 -0.091923 0.330681 0.499525 0.801480 
 -0.447151 -0.091923 0.330681 0.499525 0.303544 0.758008 
 -0.091923 0.330681 0.499525 0.303544 -0.101423 0.710874 
 0.330681 0.499525 0.303544 -0.101423 -0.431637 0.660307 
 0.499525 0.303544 -0.101423 -0.431637 -0.479378 0.606551 
 0.303544 -0.101423 -0.431637 -0.479378 -0.233702 0.549865 
 -0.101423 -0.431637 -0.479378 -0.233702 0.142050 0.490523 
 -0.431637 -0.479378 -0.233702 0.142050 0.431203 0.428812 
 -0.479378 -0.233702 0.142050 0.431203 0.490221 0.365030 
 -0.233702 0.142050 0.431203 0.490221 0.309428 0.299484 
 0.142050 0.431203 0.490221 0.309428 -0.007149 0.232492 
 0.431203 0.490221 0.309428 -0.007149 -0.311215 0.164377 
 0.490221 0.309428 -0.007149 -0.311215 -0.482474 0.095468 
 0.309428 -0.007149 -0.311215 -0.482474 -0.470753 0.026098 
 -0.007149 -0.311215 -0.482474 -0.470753 -0.299317 -0.043398 
 -0.311215 -0.482474 -0.470753 -0.299317 -0.040090 -0.112684 
 -0.482474 -0.470753 -0.299317 -0.040090 0.221022 -0.181426 
 -0.470753 -0.299317 -0.040090 0.221022 0.413318 -0.249292 
 -0.299317 -0.040090 0.221022 0.413318 0.497257 -0.315954 
 -0.040090 0.221022 0.413318 0.497257 0.466799 -0.381090 
 0.221022 0.413318 0.497257 0.466799 0.342242 -0.444385 
 0.413318 0.497257 0.466799 0.342242 0.158899 -0.505533 
 0.497257 0.466799 0.342242 0.158899 -0.044013 -0.564240 
 0.466799 0.342242 0.158899 -0.044013 -0.231699 -0.620221 
 0.342242 0.158899 -0.044013 -0.231699 -0.378539 -0.673207 
 0.158899 -0.044013 -0.231699 -0.378539 -0.469618 -0.722941 
 -0.044013 -0.231699 -0.378539 -0.469618 -0.499998 -0.769184 
 -0.231699 -0.378539 -0.469618 -0.499998 -0.472726 -0.811711 
 -0.378539 -0.469618 -0.499998 -0.472726 -0.396426 -0.850317 
 -0.469618 -0.499998 -0.472726 -0.396426 -0.283029 -0.884817 
 -0.499998 -0.472726 -0.396426 -0.283029 -0.145914 -0.915043 
 -0.472726 -0.396426 -0.283029 -0.145914 0.001427 -0.940849 
 -0.396426 -0.283029 -0.145914 0.001427 0.146275 -0.962110 
 -0.283029 -0.145914 0.001427 0.146275 0.277194 -0.978725 
 -0.145914 0.001427 0.146275 0.277194 0.384327 -0.990612 
 0.001427 0.146275 0.277194 0.384327 0.459568 -0.997715 
 0.146275 0.277194 0.384327 0.459568 0.496752 -0.999998 
 0.277194 0.384327 0.459568 0.496752 0.491902 -0.997452 
 0.384327 0.459568 0.496752 0.491902 0.443605 -0.990087 
 0.459568 0.496752 0.491902 0.443605 0.353511 -0.977941 
 0.496752 0.491902 0.443605 0.353511 0.226901 -0.961071 
 0.491902 0.443605 0.353511 0.226901 0.073212 -0.939559 
 0.443605 0.353511 0.226901 0.073212 -0.093672 -0.913509 
 0.353511 0.226901 0.073212 -0.093672 -0.255632 -0.883047 
 0.226901 0.073212 -0.093672 -0.255632 -0.391362 -0.848319 
 0.073212 -0.093672 -0.255632 -0.391362 -0.478562 -0.809494 
 -0.093672 -0.255632 -0.391362 -0.478562 -0.497465 -0.766759 
 -0.255632 -0.391362 -0.478562 -0.497465 -0.435566 -0.720321 
 -0.391362 -0.478562 -0.497465 -0.435566 -0.292935 -0.670403 
 -0.478562 -0.497465 -0.435566 -0.292935 -0.086764 -0.617247 
 -0.497465 -0.435566 -0.292935 -0.086764 0.146810 -0.561110 
 -0.435566 -0.292935 -0.086764 0.146810 0.355919 -0.502263 
 -0.292935 -0.086764 0.146810 0.355919 0.482908 -0.440990 
 -0.086764 0.146810 0.355919 0.482908 0.480915 -0.377587 
 0.146810 0.355919 0.482908 0.480915 0.333733 -0.312360 
 0.355919 0.482908 0.480915 0.333733 0.071861 -0.245624 
 0.482908 0.480915 0.333733 0.071861 -0.224821 -0.177702 
 0.480915 0.333733 0.071861 -0.224821 -0.445849 -0.108921 
 0.333733 0.071861 -0.224821 -0.445849 -0.491083 -0.039615 
 0.071861 -0.224821 -0.445849 -0.491083 -0.321635 0.029883 
 -0.224821 -0.445849 -0.491083 -0.321635 0.003966 0.099236 
 -0.445849 -0.491083 -0.321635 0.003966 0.336440 0.168111 
 -0.491083 -0.321635 0.003966 0.336440 0.498420 0.236173 
 -0.321635 0.003966 0.336440 0.498420 0.383674 0.303094 
 0.003966 0.336440 0.498420 0.383674 0.038606 0.368552 
 0.336440 0.498420 0.383674 0.038606 -0.337556 0.432229 
 0.498420 0.383674 0.038606 -0.337556 -0.499980 0.493819 
 0.383674 0.038606 -0.337556 -0.499980 -0.323742 0.553023 
 0.038606 -0.337556 -0.499980 -0.323742 0.085315 0.609557 
 -0.337556 -0.499980 -0.323742 0.085315 0.437185 0.663146 
 -0.499980 -0.323742 0.085315 0.437185 0.460201 0.713532 
 -0.323742 0.085315 0.437185 0.460201 0.121950 0.760472 
 0.085315 0.437185 0.460201 0.121950 -0.318006 0.803738 
 0.437185 0.460201 0.121950 -0.318006 -0.498919 0.843123 
 0.460201 0.121950 -0.318006 -0.498919 -0.260380 0.878435 
 0.121950 -0.318006 -0.498919 -0.260380 0.202982 0.909504 
 -0.318006 -0.498919 -0.260380 0.202982 0.491914 0.936180 
 -0.498919 -0.260380 0.202982 0.491914 0.349121 0.958335 
 -0.260380 0.202982 0.491914 0.349121 -0.103561 0.975861 
 0.202982 0.491914 0.349121 -0.103561 -0.464585 0.988673 
 0.491914 0.349121 -0.103561 -0.464585 -0.411201 0.996710 
 0.349121 -0.103561 -0.464585 -0.411201 0.008396 0.999932 
 -0.103561 -0.464585 -0.411201 0.008396 0.419689 0.998325 
 -0.464585 -0.411201 0.008396 0.419689 0.460538 0.991896 
 -0.411201 0.008396 0.419689 0.460538 0.100595 0.980676 
 0.008396 0.419689 0.460538 0.100595 -0.343636 0.964720 
 0.419689 0.460538 0.100595 -0.343636 -0.495267 0.944103 
 0.460538 0.100595 -0.343636 -0.495267 -0.236793 0.918927 
 0.100595 -0.343636 -0.495267 -0.236793 0.210190 0.889312 
 -0.343636 -0.495267 -0.236793 0.210190 0.487550 0.855402 
 -0.495267 -0.236793 0.210190 0.487550 0.390530 0.817360 
 -0.236793 0.210190 0.487550 0.390530 0.007409 0.775370 
 0.210190 0.487550 0.390530 0.007409 -0.375318 0.729635 
 0.487550 0.390530 0.007409 -0.375318 -0.496206 0.680376 
 0.390530 0.007409 -0.375318 -0.496206 -0.291445 0.627831 
 0.007409 -0.375318 -0.496206 -0.291445 0.090618 0.572253 
 -0.375318 -0.496206 -0.291445 0.090618 0.411092 0.513911 
 -0.496206 -0.291445 0.090618 0.411092 0.493990 0.453087 
 -0.291445 0.090618 0.411092 0.493990 0.313492 0.390074 
 0.090618 0.411092 0.493990 0.313492 -0.018454 0.325178 
 0.411092 0.493990 0.313492 -0.018454 -0.332615 0.258711 
 0.493990 0.313492 -0.018454 -0.332615 -0.492269 0.190994 
 0.313492 -0.018454 -0.332615 -0.492269 -0.446524 0.122354 
 -0.018454 -0.332615 -0.492269 -0.446524 -0.233289 0.053124 
 -0.332615 -0.492269 -0.446524 -0.233289 0.054479 -0.016363 
 -0.492269 -0.446524 -0.233289 0.054479 0.314360 -0.085771 
 -0.446524 -0.233289 0.054479 0.314360 0.470758 -0.154764 
 -0.233289 0.054479 0.314360 0.470758 0.491888 -0.223010 
 0.054479 0.314360 0.470758 0.491888 0.388190 -0.290179 
 0.314360 0.470758 0.491888 0.388190 0.198987 -0.355946 
 0.470758 0.491888 0.388190 0.198987 -0.024553 -0.419994 
 0.491888 0.388190 0.198987 -0.024553 -0.234104 -0.482014 
 0.388190 0.198987 -0.024553 -0.234104 -0.393538 -0.541705 
 0.198987 -0.024553 -0.234104 -0.393538 -0.482645 -0.598780 
 -0.024553 -0.234104 -0.393538 -0.482645 -0.496457 -0.652963 
 -0.234104 -0.393538 -0.482645 -0.496457 -0.441981 -0.703992 
 -0.393538 -0.482645 -0.496457 -0.441981 -0.333985 -0.751620 
 -0.482645 -0.496457 -0.441981 -0.333985 -0.190995 -0.795618 
 -0.496457 -0.441981 -0.333985 -0.190995 -0.032101 -0.835774 
 -0.441981 -0.333985 -0.190995 -0.032101 0.125214 -0.871892 
 -0.333985 -0.190995 -0.032101 0.125214 0.266311 -0.903799 
 -0.190995 -0.032101 0.125214 0.266311 0.379917 -0.931341 
 -0.032101 0.125214 0.266311 0.379917 0.458168 -0.954384 
 0.125214 0.266311 0.379917 0.458168 0.496396 -0.972818 
 0.266311 0.379917 0.458168 0.496396 0.492843 -0.986553 
 0.379917 0.458168 0.496396 0.492843 0.448396 -0.995522 
 0.458168 0.496396 0.492843 0.448396 0.366412 -0.999684 
 0.496396 0.492843 0.448396 0.366412 0.252644 -0.999016 
 0.492843 0.448396 0.366412 0.252644 0.115237 -0.993524 
 0.448396 0.366412 0.252644 0.115237 -0.035286 -0.983232 
 0.366412 0.252644 0.115237 -0.035286 -0.186146 -0.968192 
 0.252644 0.115237 -0.035286 -0.186146 -0.322700 -0.948475 
 0.115237 -0.035286 -0.186146 -0.322700 -0.429259 -0.924177 
 -0.035286 -0.186146 -0.322700 -0.429259 -0.490488 -0.895415 
 -0.186146 -0.322700 -0.429259 -0.490488 -0.493508 -0.862328 
 -0.322700 -0.429259 -0.490488 -0.493508 -0.430639 -0.825076 
 -0.429259 -0.490488 -0.493508 -0.430639 -0.302517 -0.783839 
 -0.490488 -0.493508 -0.430639 -0.302517 -0.120970 -0.738816 
 -0.493508 -0.430639 -0.302517 -0.120970 0.089352 -0.690225 
 -0.430639 -0.302517 -0.120970 0.089352 0.291867 -0.638299 
 -0.302517 -0.120970 0.089352 0.291867 0.442738 -0.583291 
 -0.120970 0.089352 0.291867 0.442738 0.499999 -0.525465 
 0.089352 0.291867 0.442738 0.499999 0.436376 -0.465101 
 0.291867 0.442738 0.499999 0.436376 0.252937 -0.402491 
 0.442738 0.499999 0.436376 0.252937 -0.011630 -0.337937 
 0.499999 0.436376 0.252937 -0.011630 -0.282552 -0.271750 
 0.436376 0.252937 -0.011630 -0.282552 -0.466342 -0.204251 
 0.252937 -0.011630 -0.282552 -0.466342 -0.483666 -0.135765 
 -0.011630 -0.282552 -0.466342 -0.483666 -0.308536 -0.066624 
 -0.282552 -0.466342 -0.483666 -0.308536 0.004271 0.002839 
 -0.466342 -0.483666 -0.308536 0.004271 0.324400 0.072289 
 -0.483666 -0.308536 0.004271 0.324400 0.494846 0.141389 
 -0.308536 0.004271 0.324400 0.494846 0.412506 0.209807 
 0.004271 0.324400 0.494846 0.412506 0.100931 0.277211 
 0.324400 0.494846 0.412506 0.100931 -0.276416 0.343276 
 0.494846 0.412506 0.100931 -0.276416 -0.492389 0.407683 
 0.412506 0.100931 -0.276416 -0.492389 -0.396188 0.470121 
 0.100931 -0.276416 -0.492389 -0.396188 -0.032152 0.530288 
 -0.276416 -0.492389 -0.396188 -0.032152 0.360241 0.587894 
 -0.492389 -0.396188 -0.032152 0.360241 0.496409 0.642661 
 -0.396188 -0.032152 0.360241 0.496409 0.260690 0.694323 
 -0.032152 0.360241 0.496409 0.260690 -0.180258 0.742631 
 0.360241 0.496409 0.260690 -0.180258 -0.481731 0.787353 
 0.496409 0.260690 -0.180258 -0.481731 -0.391358 0.828272 
 0.260690 -0.180258 -0.481731 -0.391358 0.027257 0.865190 
 -0.180258 -0.481731 -0.391358 0.027257 0.425320 0.897929 
 -0.481731 -0.391358 0.027257 0.425320 0.457238 0.926331 
 -0.391358 0.027257 0.425320 0.457238 0.088591 0.950259 
 0.027257 0.425320 0.457238 0.088591 -0.359456 0.969597 
 0.425320 0.457238 0.088591 -0.359456 -0.488551 0.984252 
 0.457238 0.088591 -0.359456 -0.488551 -0.181968 0.994153 
 0.088591 -0.359456 -0.488551 -0.181968 0.286707 0.999252 
 -0.359456 -0.488551 -0.181968 0.286707 0.499894 0.999525 
 -0.488551 -0.181968 0.286707 0.499894 0.271302 0.994970 
 -0.181968 0.286707 0.499894 0.271302 -0.193508 0.985609 
 0.286707 0.499894 0.271302 -0.193508 -0.489035 0.971487 
 0.499894 0.271302 -0.193508 -0.489035 -0.367595 0.952673 
 0.271302 -0.193508 -0.489035 -0.367595 0.058992 0.929258 
 -0.193508 -0.489035 -0.367595 0.058992 0.433841 0.901354 
 -0.489035 -0.367595 0.058992 0.433841 0.460801 0.869097 
 -0.367595 0.058992 0.433841 0.460801 0.132422 0.832642 
 0.058992 0.433841 0.460801 0.132422 -0.290547 0.792165 
 0.433841 0.460801 0.132422 -0.290547 -0.498406 0.747862 
 0.460801 0.132422 -0.290547 -0.498406 -0.358040 0.699947 
 0.132422 -0.290547 -0.498406 -0.358040 0.017442 0.648651 
 -0.290547 -0.498406 -0.358040 0.017442 0.374840 0.594222 
 -0.498406 -0.358040 0.017442 0.374840 0.498836 0.536923 
 -0.358040 0.017442 0.374840 0.498836 0.334575 0.477031 
 0.017442 0.374840 0.498836 0.334575 -0.006903 0.414834 
 0.374840 0.498836 0.334575 -0.006903 -0.336230 0.350634 
 0.498836 0.334575 -0.006903 -0.336230 -0.495576 0.284740 
 0.334575 -0.006903 -0.336230 -0.495576 -0.428043 0.217471 
 -0.006903 -0.336230 -0.495576 -0.428043 -0.183348 0.149151 
 -0.336230 -0.495576 -0.428043 -0.183348 0.124957 0.080111 
 -0.495576 -0.428043 -0.183348 0.124957 0.377787 0.010684 
 -0.428043 -0.183348 0.124957 0.377787 0.495499 -0.058794 
 -0.183348 0.124957 0.377787 0.495499 0.456131 -0.127989 
 0.124957 0.377787 0.495499 0.456131 0.288788 -0.196565 
 0.377787 0.495499 0.456131 0.288788 0.052670 -0.264192 
 0.495499 0.456131 0.288788 0.052670 -0.186622 -0.330543 
 0.456131 0.288788 0.052670 -0.186622 -0.375334 -0.395297 
 0.288788 0.052670 -0.186622 -0.375334 -0.481104 -0.458142 
 0.052670 -0.186622 -0.375334 -0.481104 -0.494355 -0.518774 
 -0.186622 -0.375334 -0.481104 -0.494355 -0.424187 -0.576901 
 -0.375334 -0.481104 -0.494355 -0.424187 -0.291747 -0.632241 
 -0.481104 -0.494355 -0.424187 -0.291747 -0.123487 -0.684527 
 -0.494355 -0.424187 -0.291747 -0.123487 0.054276 -0.733507 
 -0.424187 -0.291747 -0.123487 0.054276 0.218963 -0.778944 
 -0.291747 -0.123487 0.054276 0.218963 0.353561 -0.820619 
 -0.123487 0.054276 0.218963 0.353561 0.447097 -0.858330 
 0.054276 0.218963 0.353561 0.447097 0.494208 -0.891895 
 0.218963 0.353561 0.447097 0.494208 0.494264 -0.921152 
